time;global radiation;Temperature in greenhouse;relative humidity;irrigation;irrigation time;rain water;drain
;(W/m2);(oC);(%);(liters/ compartment);minutes;(liters/ compartment);(liters entire compatiment)
31/05/2016 16:25;258;24.7;67.8;643;25;567;172
31/05/2016 16:30;285;24.8;69.1;643;25;567;176
31/05/2016 16:35;288;24.8;69.8;643;25;567;176
31/05/2016 16:40;253;24.5;69.6;643;25;567;176
31/05/2016 16:45;243;24.1;72.9;643;25;567;176
31/05/2016 16:50;273;24;71.2;643;25;567;176
31/05/2016 16:55;278;24.1;71;643;25;567;176
31/05/2016 17:00;314;24.5;67.9;643;25;567;176
31/05/2016 17:05;364;25;66;643;25;567;176
31/05/2016 17:10;414;24.8;65.6;643;25;567;176
31/05/2016 17:15;407;24.7;67.6;673;27;567;176
31/05/2016 17:20;384;24.7;67.8;673;27;567;180
31/05/2016 17:25;334;24.5;67.3;673;27;567;180
31/05/2016 17:30;284;24.4;68.5;673;27;567;180
31/05/2016 17:35;276;24.7;69.1;673;27;567;180
31/05/2016 17:40;273;24.8;67.8;673;27;567;180
31/05/2016 17:45;269;24.9;68.2;673;27;567;184
31/05/2016 17:50;263;24.9;67;673;27;567;184
31/05/2016 17:55;279;25.1;68.2;673;27;567;184
31/05/2016 18:00;270;25;66.4;673;27;567;184
31/05/2016 18:05;260;24.8;65.2;673;27;567;184
31/05/2016 18:10;270;24.9;63.3;673;27;567;184
31/05/2016 18:15;320;25.6;61.7;704;29;607;184
31/05/2016 18:20;370;25.8;60.1;704;29;607;186
31/05/2016 18:25;400;25.5;62.6;704;29;607;188
31/05/2016 18:30;370;25;61.9;704;29;607;188
31/05/2016 18:35;338;24.7;65.4;704;29;607;188
31/05/2016 18:40;288;24.2;66.3;704;29;607;188
31/05/2016 18:45;238;24.2;67.6;704;29;607;188
31/05/2016 18:50;188;24.2;64;704;29;607;188
31/05/2016 18:55;218;24.8;63.5;704;29;607;188
31/05/2016 19:00;268;25.4;61.2;704;29;607;188
31/05/2016 19:05;232;25.1;62.2;704;29;607;188
31/05/2016 19:10;222;24.7;61.8;704;29;607;188
31/05/2016 19:15;223;24.6;66.2;704;29;607;188
31/05/2016 19:20;173;24.5;64.7;704;29;607;188
31/05/2016 19:25;123;24.4;71.5;704;29;607;188
31/05/2016 19:30;73;24.5;67.7;704;29;607;188
31/05/2016 19:35;79;24.5;68.9;704;29;607;188
31/05/2016 19:40;90;24.6;73.3;704;29;607;188
31/05/2016 19:45;95;24.7;71.9;704;29;607;188
31/05/2016 19:50;113;24.7;72;704;29;607;188
31/05/2016 19:55;140;24.9;72.5;704;29;607;188
31/05/2016 20:00;190;25;73.7;704;29;607;188
31/05/2016 20:05;166;25;73.5;704;29;607;188
31/05/2016 20:10;164;25;74.1;704;29;607;188
31/05/2016 20:15;153;24.8;74.5;704;29;607;188
31/05/2016 20:20;140;24.7;75.1;704;29;607;192
31/05/2016 20:25;124;24.6;74.4;704;29;607;192
31/05/2016 20:30;110;24.5;76.4;704;29;607;192
31/05/2016 20:35;100;24.5;78;704;29;607;192
31/05/2016 20:40;85;24.5;79.5;704;29;607;192
31/05/2016 20:45;80;24.4;80.9;704;29;607;192
31/05/2016 20:50;72;24.3;81.8;704;29;607;192
31/05/2016 20:55;58;24.2;83;704;29;607;192
31/05/2016 21:00;52;24;84.3;704;29;607;192
31/05/2016 21:05;47;24;85.1;704;29;607;192
31/05/2016 21:10;42;23.8;86;704;29;607;192
31/05/2016 21:15;28;23.6;86.3;704;29;607;192
31/05/2016 21:20;23;23.5;87.1;704;29;607;192
31/05/2016 21:25;22;23.4;87.5;704;29;607;192
31/05/2016 21:30;16;23.2;88.4;704;29;607;192
31/05/2016 21:35;10;23;88.8;704;29;607;192
31/05/2016 21:40;6;22.9;89.1;704;29;607;192
31/05/2016 21:45;4;22.7;89.7;704;29;607;192
31/05/2016 21:50;3;22.6;90.4;704;29;607;192
31/05/2016 21:55;1;22.3;90.3;704;29;607;192
31/05/2016 22:00;0;22.2;90.6;704;29;607;192
31/05/2016 22:05;0;22;90.6;704;29;607;192
31/05/2016 22:10;0;22;90.6;704;29;607;192
31/05/2016 22:15;0;21.8;90.5;704;29;607;192
31/05/2016 22:20;0;21.7;90.9;704;29;607;192
31/05/2016 22:25;0;21.6;90.3;704;29;607;192
31/05/2016 22:30;0;21.5;90.4;704;29;607;192
31/05/2016 22:35;0;21.3;90.4;704;29;607;192
31/05/2016 22:40;0;21.2;90.5;704;29;607;192
31/05/2016 22:45;0;21.1;90.6;704;29;607;192
31/05/2016 22:50;0;21;90.8;704;29;607;192
31/05/2016 22:55;0;20.9;90.6;704;29;607;192
31/05/2016 23:00;0;20.8;90.6;704;29;607;192
31/05/2016 23:05;0;20.7;90.2;704;29;607;192
31/05/2016 23:10;0;20.6;90.3;704;29;607;192
31/05/2016 23:15;0;20.7;89.8;704;29;607;192
31/05/2016 23:20;0;20.5;90.1;704;29;607;192
31/05/2016 23:25;0;20.4;90.2;704;29;607;192
31/05/2016 23:30;0;20.3;90.5;704;29;607;192
31/05/2016 23:35;0;20.2;90.2;704;29;607;192
31/05/2016 23:40;0;20.1;90.6;704;29;607;192
31/05/2016 23:45;0;20;90.3;704;29;607;192
31/05/2016 23:50;0;19.9;90.6;704;29;607;192
31/05/2016 23:55;0;20;90.2;704;29;607;192
01/06/2016 00:00;0;19.9;89.8;704;29;607;192
01/06/2016 00:05;0;19.8;90.5;704;29;607;192
01/06/2016 00:10;0;19.9;89.7;704;29;607;192
01/06/2016 00:15;0;19.6;90.5;704;29;607;192
01/06/2016 00:20;0;19.5;90.7;704;29;607;192
01/06/2016 00:25;0;19.5;91;704;29;607;192
01/06/2016 00:30;0;19.5;89.8;704;29;607;192
01/06/2016 00:35;0;19.5;89.9;704;29;607;192
01/06/2016 00:40;0;19.4;90.1;704;29;607;192
01/06/2016 00:45;0;19.4;89.7;704;29;607;192
01/06/2016 00:50;0;19.2;90.9;704;29;607;192
01/06/2016 00:55;0;19.1;91.3;704;29;607;192
01/06/2016 01:00;0;19.1;91.6;704;29;607;192
01/06/2016 01:05;0;19;91.4;704;29;607;192
01/06/2016 01:10;0;18.9;91.6;704;29;607;192
01/06/2016 01:15;0;18.9;91.8;704;29;607;192
01/06/2016 01:20;0;18.8;91.8;704;29;607;192
01/06/2016 01:25;0;18.7;91.5;704;29;607;192
01/06/2016 01:30;0;18.7;91.7;704;29;607;192
01/06/2016 01:35;0;18.7;91.6;704;29;607;192
01/06/2016 01:40;0;18.6;91.9;704;29;607;192
01/06/2016 01:45;0;18.7;90.5;704;29;607;192
01/06/2016 01:50;0;19.2;89.2;704;29;607;192
01/06/2016 01:55;0;19.5;87.4;704;29;607;192
01/06/2016 02:00;0;19.8;85.9;704;29;607;192
01/06/2016 02:05;2;19.9;84.7;704;29;607;192
01/06/2016 02:10;0;20.1;86;704;29;607;192
01/06/2016 02:15;2;20.1;86;704;29;607;192
01/06/2016 02:20;1;20.1;86.8;704;29;607;192
01/06/2016 02:25;1;20.3;86.3;704;29;607;192
01/06/2016 02:30;1;20.1;86.7;704;29;607;192
01/06/2016 02:35;0;20.1;86.8;704;29;607;192
01/06/2016 02:40;0;20.1;86.9;704;29;607;192
01/06/2016 02:45;2;20;88;704;29;607;192
01/06/2016 02:50;1;20;88.4;704;29;607;192
01/06/2016 02:55;1;20.2;88.5;704;29;607;192
01/06/2016 03:00;0;20.3;89.1;704;29;607;192
01/06/2016 03:05;3;20.3;89.7;704;29;607;192
01/06/2016 03:10;2;20.5;90.3;704;29;607;192
01/06/2016 03:15;1;20.5;90.2;704;29;607;192
01/06/2016 03:20;2;20.4;90.9;704;29;607;192
01/06/2016 03:25;1;20.5;91.4;704;29;607;192
01/06/2016 03:30;0;20.4;91.9;704;29;607;192
01/06/2016 03:35;1;20.6;91.5;704;29;607;192
01/06/2016 03:40;2;20.5;91.6;704;29;607;192
01/06/2016 03:45;0;20.5;91.6;704;29;607;192
01/06/2016 03:50;1;20.5;92.1;704;29;607;192
01/06/2016 03:55;2;20.4;92.1;704;29;607;192
01/06/2016 04:00;1;20.4;93;704;29;607;192
01/06/2016 04:05;2;20.4;93;704;29;607;192
01/06/2016 04:10;3;20.4;93.3;704;29;607;192
01/06/2016 04:15;0;20.3;93.5;704;29;607;192
01/06/2016 04:20;1;20.3;94.1;704;29;607;192
01/06/2016 04:25;1;20.3;94.5;704;29;607;192
01/06/2016 04:30;2;20.2;94.6;704;29;607;192
01/06/2016 04:35;0;20.2;94.8;704;29;607;192
01/06/2016 04:40;1;20.4;94.1;704;29;607;192
01/06/2016 04:45;2;20.4;93.8;704;29;607;192
01/06/2016 04:50;1;20.5;93.9;704;29;607;192
01/06/2016 04:55;1;20.6;93.3;704;29;607;192
01/06/2016 05:00;1;20.7;93.2;704;29;607;192
01/06/2016 05:05;1;20.7;93.7;704;0;607;192
01/06/2016 05:10;2;20.8;92.8;704;0;607;192
01/06/2016 05:15;3;20.7;93.3;704;0;607;192
01/06/2016 05:20;3;20.8;92.8;704;0;607;192
01/06/2016 05:25;3;20.8;93;704;0;607;192
01/06/2016 05:30;4;20.9;92.7;704;0;607;192
01/06/2016 05:35;4;20.8;93.3;704;0;607;192
01/06/2016 05:40;5;20.9;93.4;704;0;607;192
01/06/2016 05:45;7;21;92.7;704;0;607;192
01/06/2016 05:50;8;21;92.4;704;0;607;192
01/06/2016 05:55;10;21;92.5;704;0;607;192
01/06/2016 06:00;12;21.1;92.4;704;0;607;192
01/06/2016 06:05;12;21.1;92.5;704;0;607;192
01/06/2016 06:10;13;21;92.7;704;0;607;192
01/06/2016 06:15;14;21.1;92.7;704;0;607;192
01/06/2016 06:20;15;21.1;92.8;704;0;607;192
01/06/2016 06:25;18;21.1;93;704;0;607;192
01/06/2016 06:30;21;21;93.3;704;0;607;192
01/06/2016 06:35;29;20.9;93.3;704;0;607;192
01/06/2016 06:40;37;21;93.5;704;0;607;192
01/06/2016 06:45;54;21;93.5;704;0;607;192
01/06/2016 06:50;65;20.8;93;704;0;607;192
01/06/2016 06:55;57;20.8;93;704;0;607;192
01/06/2016 07:00;49;20.8;92.6;704;0;607;192
01/06/2016 07:05;35;20.9;91.9;704;0;607;192
01/06/2016 07:10;53;20.9;92.2;704;0;607;192
01/06/2016 07:15;58;20.9;92.4;704;0;607;192
01/06/2016 07:20;39;21.1;92.6;704;0;607;192
01/06/2016 07:25;37;21.1;92.3;704;0;607;192
01/06/2016 07:30;50;21.1;92.9;704;0;607;192
01/06/2016 07:35;62;21.3;91.4;704;0;607;192
01/06/2016 07:40;47;21.2;92.7;704;0;607;192
01/06/2016 07:45;58;21.3;92.8;704;0;607;192
01/06/2016 07:50;70;21.4;93.5;704;0;607;192
01/06/2016 07:55;82;21.6;93.2;704;0;607;192
01/06/2016 08:00;87;21.7;94.1;704;0;607;192
01/06/2016 08:05;83;21.8;93.9;704;0;607;192
01/06/2016 08:10;64;21.8;93.9;704;0;607;192
01/06/2016 08:15;32;21.8;93.8;704;0;607;192
01/06/2016 08:20;50;21.8;94.4;704;0;607;192
01/06/2016 08:25;50;21.6;94.6;704;0;607;192
01/06/2016 08:30;46;21.6;95;704;0;607;192
01/06/2016 08:35;52;21.4;95.1;704;0;607;192
01/06/2016 08:40;78;21.2;94.6;704;0;607;192
01/06/2016 08:45;121;21.4;94.6;743;2;607;192
01/06/2016 08:50;171;21.9;94.1;743;2;607;192
01/06/2016 08:55;221;22.5;92.7;743;2;607;192
01/06/2016 09:00;224;22.9;92.1;743;2;607;192
01/06/2016 09:05;274;23.1;91.3;743;2;607;192
01/06/2016 09:10;278;23.2;88.9;743;2;607;192
01/06/2016 09:15;228;22.9;88.4;743;2;607;192
01/06/2016 09:20;216;22.8;87.7;743;2;607;192
01/06/2016 09:25;191;22.7;87.4;743;2;607;192
01/06/2016 09:30;219;22.7;87.7;743;2;607;192
01/06/2016 09:35;269;23.1;88.1;743;2;607;192
01/06/2016 09:40;319;23.4;88.6;743;2;607;192
01/06/2016 09:45;349;23.4;85.9;781;5;661;192
01/06/2016 09:50;399;23.8;87.4;781;5;661;192
01/06/2016 09:55;409;23.9;85.1;781;5;661;192
01/06/2016 10:00;419;23.8;84;781;5;661;192
01/06/2016 10:05;429;23.6;81.9;781;5;661;192
01/06/2016 10:10;479;23.8;83;781;5;661;196
01/06/2016 10:15;529;23.9;83;781;5;661;196
01/06/2016 10:20;579;23.6;82;808;6;661;196
01/06/2016 10:25;569;23.7;82.2;819;7;661;201
01/06/2016 10:30;519;23.4;81.4;819;7;661;205
01/06/2016 10:35;515;23.1;81.6;819;7;661;205
01/06/2016 10:40;565;23.5;80.3;819;7;661;210
01/06/2016 10:45;595;23.7;81.7;819;7;661;210
01/06/2016 10:50;605;23.8;79.7;819;7;661;210
01/06/2016 10:55;635;23.6;77.3;850;9;704;210
01/06/2016 11:00;625;23.2;78.7;851;9;704;214
01/06/2016 11:05;675;23.3;79.3;851;9;704;218
01/06/2016 11:10;665;23.2;77.3;851;9;704;218
01/06/2016 11:15;615;22.6;79.5;851;9;704;218
01/06/2016 11:20;565;22.7;79.9;851;9;704;218
01/06/2016 11:25;555;23.4;81.6;851;9;704;218
01/06/2016 11:30;545;23.6;80.3;882;11;704;218
01/06/2016 11:35;495;22.9;77.4;882;11;704;223
01/06/2016 11:40;445;22.6;79.7;882;11;704;227
01/06/2016 11:45;395;22.6;82.3;882;11;704;227
01/06/2016 11:50;345;22.7;83.7;882;11;704;227
01/06/2016 11:55;295;23;83.4;882;11;704;227
01/06/2016 12:00;245;23.2;84.8;882;11;704;227
01/06/2016 12:05;195;23.4;85.9;882;11;704;231
01/06/2016 12:10;145;23.6;86.3;882;11;704;231
01/06/2016 12:15;152;23.6;86.4;882;11;704;231
01/06/2016 12:20;202;23.9;86;882;11;704;231
01/06/2016 12:25;248;24.1;84.5;882;11;704;231
01/06/2016 12:30;298;24.4;85.1;912;13;743;231
01/06/2016 12:35;303;24.7;84.3;912;13;744;236
01/06/2016 12:40;353;24.9;84.8;912;13;744;240
01/06/2016 12:45;403;25.2;80.4;912;13;744;240
01/06/2016 12:50;426;25.4;80.7;912;13;744;240
01/06/2016 12:55;419;25.4;81.6;912;13;744;240
01/06/2016 13:00;393;25.5;82.1;912;13;744;240
01/06/2016 13:05;343;25;81.4;912;13;744;240
01/06/2016 13:10;293;24.5;79.8;912;13;744;240
01/06/2016 13:15;303;24.4;80;912;13;744;240
01/06/2016 13:20;353;25;81.5;912;13;744;240
01/06/2016 13:25;403;26;79.4;943;15;744;244
01/06/2016 13:30;373;24.8;75.5;943;15;744;248
01/06/2016 13:35;323;24.1;78.6;943;15;744;248
01/06/2016 13:40;335;24.1;82.2;943;15;744;252
01/06/2016 13:45;385;25.1;82.4;943;15;744;252
01/06/2016 13:50;355;25;84.3;943;15;744;252
01/06/2016 13:55;355;24.9;81.2;943;15;744;252
01/06/2016 14:00;405;25.3;82.8;943;15;744;252
01/06/2016 14:05;455;25.6;83.5;973;17;786;252
01/06/2016 14:10;472;25.9;83.2;974;17;786;257
01/06/2016 14:15;522;26;78.1;974;17;786;261
01/06/2016 14:20;501;25.9;77.9;974;17;786;261
01/06/2016 14:25;551;25.9;76.7;974;17;786;261
01/06/2016 14:30;601;25.8;74.1;974;17;786;261
01/06/2016 14:35;631;25.9;74.4;1005;19;786;261
01/06/2016 14:40;601;25.5;75.2;1005;19;786;270
01/06/2016 14:45;611;25.5;74.2;1005;19;786;270
01/06/2016 14:50;641;25.7;74.4;1005;19;786;270
01/06/2016 14:55;631;25.8;72.9;1005;19;786;274
01/06/2016 15:00;581;25.4;73.7;1005;19;786;274
01/06/2016 15:05;531;25.2;75.2;1035;21;826;274
01/06/2016 15:10;481;24.9;73.4;1035;21;826;279
01/06/2016 15:15;431;25.1;76.6;1035;21;826;283
01/06/2016 15:20;430;25.3;76.4;1035;21;826;283
01/06/2016 15:25;444;25.8;77.5;1035;21;826;283
01/06/2016 15:30;494;26.2;77.9;1035;21;826;283
01/06/2016 15:35;504;26.2;75.3;1035;21;826;283
01/06/2016 15:40;454;26;72.5;1035;21;826;283
01/06/2016 15:45;418;25.8;73;1062;23;826;283
01/06/2016 15:50;417;25.8;74.1;1065;23;826;287
01/06/2016 15:55;367;25.6;73.7;1065;23;826;291
01/06/2016 16:00;344;25.6;74;1065;23;826;291
01/06/2016 16:05;319;25.5;74.6;1065;23;826;291
01/06/2016 16:10;306;25.6;73.9;1065;23;826;291
01/06/2016 16:15;268;25.4;73.6;1065;23;826;291
01/06/2016 16:20;259;25.3;74.4;1065;23;826;291
01/06/2016 16:25;295;25.2;75.4;1065;23;826;291
01/06/2016 16:30;318;25.2;73.8;1065;23;826;291
01/06/2016 16:35;308;25.3;73.4;1065;23;826;291
01/06/2016 16:40;331;25.4;73;1065;23;865;291
01/06/2016 16:45;381;26.6;74.6;1096;25;905;291
01/06/2016 16:50;431;26.5;70.4;1097;25;905;295
01/06/2016 16:55;414;26;69.3;1097;25;905;299
01/06/2016 17:00;364;25.9;71.8;1097;25;905;299
01/06/2016 17:05;314;25.5;71;1097;25;905;299
01/06/2016 17:10;264;25.4;71.5;1097;25;905;299
01/06/2016 17:15;214;25.3;72.4;1097;25;905;299
01/06/2016 17:20;187;25.2;72.4;1097;25;905;299
01/06/2016 17:25;217;25.8;71.6;1097;25;905;299
01/06/2016 17:30;267;26.3;69.3;1097;25;905;299
01/06/2016 17:35;317;26.7;69.8;1097;25;905;299
01/06/2016 17:40;367;26.8;69.5;1124;27;905;299
01/06/2016 17:45;417;26.8;67.9;1128;27;905;303
01/06/2016 17:50;467;26.6;66;1128;27;905;303
01/06/2016 17:55;502;26.6;66.6;1128;27;905;307
01/06/2016 18:00;487;26.8;66.4;1128;27;905;307
01/06/2016 18:05;475;26.9;66.7;1128;27;905;307
01/06/2016 18:10;452;26.9;64.8;1128;27;905;307
01/06/2016 18:15;452;26.7;63.8;1128;27;905;307
01/06/2016 18:20;445;26.1;62.8;1128;27;905;307
01/06/2016 18:25;477;25.9;64.7;1158;29;944;307
01/06/2016 18:30;519;25.9;64.5;1159;29;945;312
01/06/2016 18:35;509;26.1;66.1;1159;29;945;316
01/06/2016 18:40;459;25.5;66.3;1159;29;945;316
01/06/2016 18:45;409;25.3;69.5;1159;29;945;316
01/06/2016 18:50;359;25.3;68.2;1159;29;945;316
01/06/2016 18:55;309;25.3;68.5;1159;29;965;316
01/06/2016 19:00;259;25.1;69.2;1159;29;985;316
01/06/2016 19:05;229;24.9;68.8;1159;29;985;316
01/06/2016 19:10;225;25.1;69.9;1159;29;985;316
01/06/2016 19:15;275;25.5;69.6;1159;29;985;316
01/06/2016 19:20;290;25.5;68.9;1159;29;985;316
01/06/2016 19:25;280;25.4;69.2;1159;29;985;316
01/06/2016 19:30;278;25.4;70.8;1159;29;985;316
01/06/2016 19:35;295;25.3;71.4;1159;29;985;316
01/06/2016 19:40;270;25.3;71.2;1190;31;985;316
01/06/2016 19:45;284;25.3;70.4;1190;31;985;320
01/06/2016 19:50;264;25.2;69.1;1190;31;985;324
01/06/2016 19:55;260;25.1;70;1190;31;985;324
01/06/2016 20:00;215;25.2;70.6;1190;31;985;324
01/06/2016 20:05;186;24.9;70.8;1190;31;985;324
01/06/2016 20:10;181;24.9;71.4;1190;31;985;324
01/06/2016 20:15;177;24.8;71.1;1190;31;985;324
01/06/2016 20:20;151;24.7;72.1;1190;31;985;324
01/06/2016 20:25;101;24.6;73.6;1190;31;985;324
01/06/2016 20:30;75;24.5;74.6;1190;31;985;324
01/06/2016 20:35;67;24.5;76;1190;31;985;324
01/06/2016 20:40;62;24.3;77.4;1190;31;985;324
01/06/2016 20:45;52;24.2;78.8;1190;31;985;324
01/06/2016 20:50;52;24.1;79.8;1190;31;985;324
01/06/2016 20:55;43;24.1;81;1190;31;985;324
01/06/2016 21:00;32;23.9;81.7;1190;31;985;324
01/06/2016 21:05;29;23.9;82.1;1190;31;1003;328
01/06/2016 21:10;24;23.6;82.7;1190;31;1024;328
01/06/2016 21:15;24;23.4;83.2;1190;31;1026;328
01/06/2016 21:20;19;23.2;84.6;1190;31;1026;328
01/06/2016 21:25;15;23.1;84.5;1190;31;1026;328
01/06/2016 21:30;12;22.9;85.3;1190;31;1026;328
01/06/2016 21:35;8;22.8;85.8;1190;31;1026;328
01/06/2016 21:40;4;22.6;86.2;1190;31;1026;328
01/06/2016 21:45;4;22.6;86.6;1190;31;1026;328
01/06/2016 21:50;3;22.4;86.9;1190;31;1026;328
01/06/2016 21:55;3;22.2;87;1190;31;1026;328
01/06/2016 22:00;3;22;87.9;1190;31;1026;328
01/06/2016 22:05;1;21.8;88.1;1190;31;1026;328
01/06/2016 22:10;0;21.7;88.3;1190;31;1026;328
01/06/2016 22:15;2;21.7;88.3;1190;31;1026;328
01/06/2016 22:20;0;21.6;88.7;1190;31;1026;328
01/06/2016 22:25;0;21.5;88.6;1190;31;1026;328
01/06/2016 22:30;0;21.3;88.8;1190;31;1026;328
01/06/2016 22:35;0;21.3;89;1190;31;1026;328
01/06/2016 22:40;0;21.3;89.1;1190;31;1026;328
01/06/2016 22:45;0;21.2;89.3;1190;31;1026;328
01/06/2016 22:50;0;21.1;90.2;1190;31;1026;328
01/06/2016 22:55;1;21.1;90.1;1190;31;1026;328
01/06/2016 23:00;0;21.2;89.5;1190;31;1026;328
01/06/2016 23:05;0;21.1;89.5;1190;31;1026;328
01/06/2016 23:10;0;21;89;1190;31;1026;328
01/06/2016 23:15;0;21;89.1;1190;31;1026;328
01/06/2016 23:20;0;20.7;89.2;1190;31;1026;328
01/06/2016 23:25;0;20.6;89.7;1190;31;1026;328
01/06/2016 23:30;0;20.6;89.1;1190;31;1026;328
01/06/2016 23:35;0;20.5;88.8;1190;31;1026;328
01/06/2016 23:40;0;20.5;88.3;1190;31;1026;328
01/06/2016 23:45;1;20.4;88.3;1190;31;1026;328
01/06/2016 23:50;0;20.3;88.4;1190;31;1026;328
01/06/2016 23:55;0;20.2;88.6;1190;31;1026;328
02/06/2016 00:00;0;20.2;88.4;1190;31;1026;328
02/06/2016 00:05;1;19.9;89.5;1190;31;1026;328
02/06/2016 00:10;0;20;88.9;1190;31;1026;328
02/06/2016 00:15;0;19.9;89.7;1190;31;1026;328
02/06/2016 00:20;0;19.9;90;1190;31;1026;328
02/06/2016 00:25;1;20;89.7;1190;31;1026;328
02/06/2016 00:30;2;19.9;90;1190;31;1026;328
02/06/2016 00:35;0;19.9;90.1;1190;31;1026;328
02/06/2016 00:40;1;19.9;90.6;1190;31;1026;328
02/06/2016 00:45;0;19.9;90.6;1190;31;1026;328
02/06/2016 00:50;1;19.9;90.6;1190;31;1026;328
02/06/2016 00:55;0;19.8;90.9;1190;31;1026;328
02/06/2016 01:00;1;19.8;90.9;1190;31;1026;328
02/06/2016 01:05;2;19.6;91;1190;31;1065;328
02/06/2016 01:10;0;19.7;90.9;1190;31;1067;328
02/06/2016 01:15;0;19.6;91.2;1190;31;1067;328
02/06/2016 01:20;1;19.7;90.4;1190;31;1067;328
02/06/2016 01:25;1;19.6;90.9;1190;31;1067;328
02/06/2016 01:30;1;19.7;90.8;1190;31;1067;328
02/06/2016 01:35;1;19.6;91;1190;31;1067;328
02/06/2016 01:40;0;19.5;91.6;1190;31;1067;328
02/06/2016 01:45;1;19.5;91.8;1190;31;1067;328
02/06/2016 01:50;2;19.5;91.8;1190;31;1067;328
02/06/2016 01:55;0;19.5;92;1190;31;1067;328
02/06/2016 02:00;1;19.4;91.7;1190;31;1067;328
02/06/2016 02:05;2;19.4;92;1190;31;1067;328
02/06/2016 02:10;1;19.4;91.9;1190;31;1067;328
02/06/2016 02:15;1;19.3;92;1190;31;1067;328
02/06/2016 02:20;0;19.4;91.9;1190;31;1067;328
02/06/2016 02:25;2;19.3;91.6;1190;31;1067;328
02/06/2016 02:30;0;19.3;91.8;1190;31;1067;328
02/06/2016 02:35;1;19.3;91.9;1190;31;1067;328
02/06/2016 02:40;0;19.5;89.9;1190;31;1067;328
02/06/2016 02:45;0;19.6;89.3;1190;31;1067;328
02/06/2016 02:50;0;19.9;87.8;1190;31;1067;328
02/06/2016 02:55;1;20.5;84.2;1190;31;1067;328
02/06/2016 03:00;0;20.8;83.2;1190;31;1067;328
02/06/2016 03:05;0;20.6;83.5;1190;31;1067;328
02/06/2016 03:10;0;20.5;83.6;1190;31;1067;328
02/06/2016 03:15;0;20.4;84;1190;31;1067;328
02/06/2016 03:20;2;20.5;83.9;1190;31;1067;328
02/06/2016 03:25;0;20.3;84.1;1190;31;1067;328
02/06/2016 03:30;0;20.2;84.5;1190;31;1067;328
02/06/2016 03:35;1;20.2;84.4;1190;31;1067;328
02/06/2016 03:40;0;20.1;84.8;1190;31;1067;328
02/06/2016 03:45;0;19.9;85.4;1190;31;1067;328
02/06/2016 03:50;1;19.7;85.9;1190;31;1067;328
02/06/2016 03:55;0;20.1;84.8;1190;31;1067;328
02/06/2016 04:00;1;20.1;85.9;1190;31;1067;328
02/06/2016 04:05;1;20.1;85.4;1190;31;1067;328
02/06/2016 04:10;0;19.9;85.8;1190;31;1067;328
02/06/2016 04:15;2;20.2;86.1;1190;31;1067;328
02/06/2016 04:20;0;19.9;86.6;1190;31;1067;328
02/06/2016 04:25;1;20.1;86.2;1190;31;1067;328
02/06/2016 04:30;1;20;86.8;1190;31;1067;328
02/06/2016 04:35;1;20.2;86.2;1190;31;1067;328
02/06/2016 04:40;0;20.3;86.1;1190;31;1067;328
02/06/2016 04:45;0;20.3;86.6;1190;31;1067;328
02/06/2016 04:50;0;20.3;86.8;1190;31;1067;328
02/06/2016 04:55;3;20.2;86.5;1190;31;1067;328
02/06/2016 05:00;1;20.3;86.7;1190;31;1067;328
02/06/2016 05:05;1;20.4;86.6;1190;0;1067;328
02/06/2016 05:10;3;20.4;87.1;1190;0;1067;328
02/06/2016 05:15;3;20.3;87.4;1190;0;1067;328
02/06/2016 05:20;3;20.5;86.6;1190;0;1067;328
02/06/2016 05:25;2;20.5;87.2;1190;0;1067;328
02/06/2016 05:30;3;20.6;86.9;1190;0;1067;328
02/06/2016 05:35;3;20.6;87.1;1190;0;1067;328
02/06/2016 05:40;4;20.6;86.8;1190;0;1067;328
02/06/2016 05:45;5;20.6;87.3;1190;0;1067;328
02/06/2016 05:50;5;20.6;87.4;1190;0;1067;328
02/06/2016 05:55;8;20.6;88.8;1190;0;1067;328
02/06/2016 06:00;10;20.7;87.8;1190;0;1067;328
02/06/2016 06:05;10;20.7;88.1;1190;0;1067;328
02/06/2016 06:10;10;20.7;88.2;1190;0;1067;328
02/06/2016 06:15;10;20.7;88.3;1190;0;1067;328
02/06/2016 06:20;9;20.8;88.1;1190;0;1067;328
02/06/2016 06:25;9;20.7;88.9;1190;0;1067;328
02/06/2016 06:30;8;20.8;88.7;1190;0;1067;328
02/06/2016 06:35;10;20.6;89.4;1190;0;1067;328
02/06/2016 06:40;8;20.8;88.8;1190;0;1067;328
02/06/2016 06:45;8;20.7;89.8;1190;0;1067;328
02/06/2016 06:50;8;20.7;89.7;1190;0;1067;328
02/06/2016 06:55;9;20.8;89.7;1190;0;1067;328
02/06/2016 07:00;10;20.7;90.2;1190;0;1067;328
02/06/2016 07:05;13;20.8;90.2;1190;0;1067;328
02/06/2016 07:10;18;20.8;89.8;1190;0;1067;328
02/06/2016 07:15;21;20.9;89.7;1190;0;1067;328
02/06/2016 07:20;22;20.9;89.9;1190;0;1067;328
02/06/2016 07:25;24;21;89.8;1190;0;1067;328
02/06/2016 07:30;25;21.1;89.9;1190;0;1067;328
02/06/2016 07:35;23;21;90.1;1190;0;1067;328
02/06/2016 07:40;27;21.1;90.7;1190;0;1067;328
02/06/2016 07:45;27;21.1;90.9;1190;0;1067;328
